Data,Dia,Ibov,Mes,Ano
2015-09-18,18,47264.08,9,2015
2015-09-21,21,46590.19,9,2015
2015-09-22,22,46264.6,9,2015
2015-09-23,23,45340.11,9,2015
2015-09-24,24,45291.96,9,2015
2015-09-25,25,44831.46,9,2015
2015-09-28,28,43956.62,9,2015
2015-09-29,29,44131.82,9,2015
2015-09-30,30,45059.34,9,2015
2015-10-02,2,47033.46,10,2015
2015-10-05,5,47598.06,10,2015
2015-10-06,6,47735.11,10,2015
2015-10-07,7,48914.32,10,2015
2015-10-08,8,49106.55,10,2015
2015-10-09,9,49338.41,10,2015
2015-10-13,13,47362.63,10,2015
2015-10-14,14,46710.43,10,2015
2015-10-15,15,47161.15,10,2015
2015-10-16,16,47236.1,10,2015
2015-10-19,19,47447.31,10,2015
2015-10-20,20,47076.55,10,2015
2015-10-21,21,47025.86,10,2015
2015-10-22,22,47772.14,10,2015
2015-10-23,23,47596.58,10,2015
2015-10-26,26,47209.32,10,2015
2015-10-27,27,47042.94,10,2015
2015-10-28,28,46740.84,10,2015
2015-10-29,29,45628.35,10,2015
2015-10-30,30,45868.81,10,2015
2015-11-03,3,48053.66,11,2015
2015-11-04,4,47710.09,11,2015
2015-11-05,5,48046.75,11,2015
2015-11-06,6,46918.51,11,2015
2015-11-09,9,46194.92,11,2015
2015-11-10,10,46206.56,11,2015
2015-11-11,11,47065.01,11,2015
2015-11-12,12,46883.57,11,2015
2015-11-13,13,46517.03,11,2015
2015-11-16,16,46846.87,11,2015
2015-11-17,17,47247.8,11,2015
2015-11-18,18,47435.57,11,2015
2015-11-19,19,48138.88,11,2015
2015-11-23,23,48150.27,11,2015
2015-11-24,24,48284.18,11,2015
2015-11-25,25,46866.63,11,2015
2015-11-26,26,47145.63,11,2015
2015-11-27,27,45872.91,11,2015
2015-11-30,30,45120.36,11,2015
2015-12-02,2,44914.53,12,2015
2015-12-03,3,46393.26,12,2015
2015-12-04,4,45360.75,12,2015
2015-12-07,7,45222.69,12,2015
2015-12-08,8,44443.25,12,2015
2015-12-09,9,46108.02,12,2015
2015-12-10,10,45630.7,12,2015
2015-12-11,11,45262.72,12,2015
2015-12-14,14,44747.31,12,2015
2015-12-15,15,44872.46,12,2015
2015-12-16,16,45015.84,12,2015
2015-12-17,17,45261.47,12,2015
2015-12-18,18,43910.59,12,2015
2015-12-21,21,43199.95,12,2015
2015-12-22,22,43469.51,12,2015
2015-12-23,23,44014.93,12,2015
2015-12-28,28,43764.33,12,2015
2015-12-29,29,43653.96,12,2015
2015-12-30,30,43349.96,12,2015
2016-01-04,4,42141.03,1,2016
2016-01-05,5,42419.32,1,2016
2016-01-06,6,41773.14,1,2016
2016-01-07,7,40694.72,1,2016
2016-01-08,8,40612.2,1,2016
2016-01-11,11,39950.49,1,2016
2016-01-12,12,39513.82,1,2016
2016-01-13,13,38944.44,1,2016
2016-01-14,14,39500.1,1,2016
2016-01-15,15,38569.12,1,2016
2016-01-18,18,37937.27,1,2016
2016-01-19,19,38057.01,1,2016
2016-01-20,20,37645.47,1,2016
2016-01-21,21,37717.1,1,2016
2016-01-22,22,38031.22,1,2016
2016-01-26,26,37497.47,1,2016
2016-01-27,27,38376.36,1,2016
2016-01-28,28,38630.19,1,2016
2016-01-29,29,40405.99,1,2016
2016-02-02,2,38596.16,2,2016
2016-02-03,3,39588.81,2,2016
2016-02-04,4,40821.73,2,2016
2016-02-05,5,40592.09,2,2016
2016-02-10,10,40376.58,2,2016
2016-02-11,11,39318.3,2,2016
2016-02-12,12,39808.04,2,2016
2016-02-15,15,40092.89,2,2016
2016-02-16,16,40947.69,2,2016
2016-02-17,17,41630.81,2,2016
2016-02-18,18,41477.63,2,2016
2016-02-19,19,41543.4,2,2016
2016-02-22,22,43234.85,2,2016
2016-02-23,23,42520.94,2,2016
2016-02-24,24,42084.55,2,2016
2016-02-25,25,41887.9,2,2016
2016-02-26,26,41593.07,2,2016
2016-02-29,29,42793.86,2,2016
2016-03-02,2,44893.48,3,2016
2016-03-03,3,47193.39,3,2016
2016-03-04,4,49084.86,3,2016
2016-03-07,7,49246.1,3,2016
2016-03-08,8,49102.13,3,2016
2016-03-09,9,48665.09,3,2016
2016-03-10,10,49571.1,3,2016
2016-03-11,11,49638.67,3,2016
2016-03-14,14,48867.33,3,2016
2016-03-15,15,47130.02,3,2016
2016-03-16,16,47763.43,3,2016
2016-03-17,17,50913.78,3,2016
2016-03-18,18,50814.65,3,2016
2016-03-21,21,51171.54,3,2016
2016-03-22,22,51010.19,3,2016
2016-03-23,23,49690.04,3,2016
2016-03-24,24,49657.39,3,2016
2016-03-28,28,50838.22,3,2016
2016-03-29,29,51154.99,3,2016
2016-03-30,30,51248.92,3,2016
2016-03-31,31,50055.27,3,2016
2016-04-04,4,48779.98,4,2016
2016-04-05,5,49053.61,4,2016
2016-04-06,6,48096.24,4,2016
2016-04-07,7,48513.1,4,2016
2016-04-08,8,50292.92,4,2016
2016-04-11,11,50165.47,4,2016
2016-04-12,12,52001.86,4,2016
2016-04-13,13,53149.84,4,2016
2016-04-14,14,52411.01,4,2016
2016-04-15,15,53227.74,4,2016
2016-04-18,18,52894.07,4,2016
2016-04-19,19,53710.04,4,2016
2016-04-20,20,53630.93,4,2016
2016-04-21,21,52907.87,4,2016
2016-04-25,25,51861.71,4,2016
2016-04-26,26,53082.5,4,2016
2016-04-27,27,54477.78,4,2016
2016-04-28,28,54311.96,4,2016
2016-04-29,29,53910.5,4,2016
2016-05-02,2,53561.53,5,2016
2016-05-03,3,52260.18,5,2016
2016-05-04,4,52552.79,5,2016
2016-05-05,5,51671.04,5,2016
2016-05-06,6,51717.82,5,2016
2016-05-09,9,50990.06,5,2016
2016-05-10,10,53070.9,5,2016
2016-05-11,11,52764.46,5,2016
2016-05-12,12,53241.31,5,2016
2016-05-13,13,51804.3,5,2016
2016-05-16,16,51802.92,5,2016
2016-05-17,17,50839.44,5,2016
2016-05-18,18,50561.7,5,2016
2016-05-19,19,50132.53,5,2016
2016-05-20,20,49722.74,5,2016
2016-05-23,23,49330.42,5,2016
2016-05-24,24,49345.18,5,2016
2016-05-25,25,49482.85,5,2016
2016-05-27,27,49051.49,5,2016
2016-05-30,30,48964.34,5,2016
2016-05-31,31,48471.7,5,2016
2016-06-02,2,49887.24,6,2016
2016-06-03,3,50619.49,6,2016
2016-06-06,6,50431.8,6,2016
2016-06-07,7,50487.85,6,2016
2016-06-08,8,51629.29,6,2016
2016-06-09,9,51118.46,6,2016
2016-06-10,10,49422.15,6,2016
2016-06-13,13,49660.79,6,2016
2016-06-14,14,48648.29,6,2016
2016-06-15,15,48914.74,6,2016
2016-06-16,16,49411.61,6,2016
2016-06-17,17,49533.84,6,2016
2016-06-20,20,50329.36,6,2016
2016-06-21,21,50837.8,6,2016
2016-06-22,22,50156.3,6,2016
2016-06-23,23,51559.81,6,2016
2016-06-24,24,50105.26,6,2016
2016-06-27,27,49245.53,6,2016
2016-06-28,28,50006.56,6,2016
2016-06-29,29,51001.9,6,2016
2016-06-30,30,51526.92,6,2016
2016-07-04,4,52568.65,7,2016
2016-07-05,5,51842.27,7,2016
2016-07-06,6,51901.8,7,2016
2016-07-07,7,52014.65,7,2016
2016-07-08,8,53140.74,7,2016
2016-07-11,11,53960.11,7,2016
2016-07-12,12,54256.4,7,2016
2016-07-13,13,54598.28,7,2016
2016-07-14,14,55480.86,7,2016
2016-07-15,15,55578.23,7,2016
2016-07-18,18,56484.21,7,2016
2016-07-19,19,56698.06,7,2016
2016-07-20,20,56578.04,7,2016
2016-07-21,21,56641.48,7,2016
2016-07-22,22,57002.08,7,2016
2016-07-25,25,56872.72,7,2016
2016-07-26,26,56782.75,7,2016
2016-07-27,27,56852.84,7,2016
2016-07-28,28,56667.11,7,2016
2016-07-29,29,57308.2,7,2016
2016-08-02,2,56162.38,8,2016
2016-08-03,3,57076.91,8,2016
2016-08-04,4,57593.89,8,2016
2016-08-05,5,57661.14,8,2016
2016-08-08,8,57635.42,8,2016
2016-08-09,9,57689.41,8,2016
2016-08-10,10,56919.77,8,2016
2016-08-11,11,58299.57,8,2016
2016-08-12,12,58298.4,8,2016
2016-08-15,15,59145.97,8,2016
2016-08-16,16,58855.43,8,2016
2016-08-17,17,59323.83,8,2016
2016-08-18,18,59166.01,8,2016
2016-08-19,19,59098.92,8,2016
2016-08-22,22,57781.24,8,2016
2016-08-23,23,58020.03,8,2016
2016-08-24,24,57717.88,8,2016
2016-08-25,25,57722.13,8,2016
2016-08-26,26,57716.24,8,2016
2016-08-29,29,58610.39,8,2016
2016-08-30,30,58575.42,8,2016
2016-08-31,31,57901.1,8,2016
2016-09-02,2,59616.39,9,2016
2016-09-05,5,59566.34,9,2016
2016-09-06,6,60129.43,9,2016
2016-09-08,8,60231.65,9,2016
2016-09-09,9,57999.72,9,2016
2016-09-12,12,58586.11,9,2016
2016-09-13,13,56820.77,9,2016
2016-09-14,14,57059.46,9,2016
2016-09-15,15,57909.48,9,2016
2016-09-16,16,57079.75,9,2016
2016-09-19,19,57350.37,9,2016
2016-09-20,20,57736.45,9,2016
2016-09-21,21,58393.92,9,2016
2016-09-22,22,58994.16,9,2016
2016-09-23,23,58697.0,9,2016
2016-09-26,26,58053.53,9,2016
2016-09-27,27,58382.48,9,2016
2016-09-28,28,59355.76,9,2016
2016-09-29,29,58350.56,9,2016
2016-09-30,30,58367.04,9,2016
2016-10-03,3,59461.22,10,2016
2016-10-04,4,59339.22,10,2016
2016-10-05,5,60254.34,10,2016
2016-10-06,6,60644.24,10,2016
2016-10-07,7,61108.98,10,2016
2016-10-10,10,61668.33,10,2016
2016-10-11,11,61021.84,10,2016
2016-10-13,13,61118.58,10,2016
2016-10-14,14,61767.21,10,2016
2016-10-17,17,62696.1,10,2016
2016-10-18,18,63782.2,10,2016
2016-10-19,19,63505.6,10,2016
2016-10-20,20,63837.85,10,2016
2016-10-21,21,64108.08,10,2016
2016-10-24,24,64059.89,10,2016
2016-10-25,25,63866.2,10,2016
2016-10-26,26,63825.68,10,2016
2016-10-27,27,64249.5,10,2016
2016-10-28,28,64307.63,10,2016
2016-10-31,31,64924.51,10,2016
2016-11-03,3,61750.17,11,2016
2016-11-04,4,61598.39,11,2016
2016-11-07,7,64051.65,11,2016
2016-11-08,8,64157.67,11,2016
2016-11-09,9,63258.26,11,2016
2016-11-10,10,61200.95,11,2016
2016-11-11,11,59183.5,11,2016
2016-11-14,14,59657.46,11,2016
2016-11-16,16,60759.31,11,2016
2016-11-17,17,59770.47,11,2016
2016-11-18,18,59961.76,11,2016
2016-11-21,21,61070.27,11,2016
2016-11-22,22,61954.47,11,2016
2016-11-23,23,61985.9,11,2016
2016-11-24,24,61395.53,11,2016
2016-11-25,25,61559.07,11,2016
2016-11-28,28,62855.49,11,2016
2016-11-29,29,60986.51,11,2016
2016-11-30,30,61906.35,11,2016
2016-12-02,2,60316.12,12,2016
2016-12-05,5,59831.72,12,2016
2016-12-06,6,61088.24,12,2016
2016-12-07,7,61414.4,12,2016
2016-12-08,8,60676.56,12,2016
2016-12-09,9,60500.61,12,2016
2016-12-12,12,59178.61,12,2016
2016-12-13,13,59280.57,12,2016
2016-12-14,14,58212.11,12,2016
2016-12-15,15,58396.16,12,2016
2016-12-16,16,58389.04,12,2016
2016-12-19,19,57110.99,12,2016
2016-12-20,20,57582.89,12,2016
2016-12-21,21,57646.52,12,2016
2016-12-22,22,57255.22,12,2016
2016-12-23,23,57937.1,12,2016
2016-12-26,26,58620.26,12,2016
2016-12-27,27,58696.69,12,2016
2016-12-28,28,59781.63,12,2016
2016-12-29,29,60227.28,12,2016
2017-01-02,2,59588.7,1,2017
2017-01-03,3,61813.83,1,2017
2017-01-04,4,61589.05,1,2017
2017-01-05,5,62070.98,1,2017
2017-01-06,6,61665.36,1,2017
2017-01-09,9,61700.29,1,2017
2017-01-10,10,62131.8,1,2017
2017-01-11,11,62446.26,1,2017
2017-01-12,12,63953.93,1,2017
2017-01-13,13,63651.51,1,2017
2017-01-16,16,63831.27,1,2017
2017-01-17,17,64354.33,1,2017
2017-01-18,18,64149.57,1,2017
2017-01-19,19,63950.86,1,2017
2017-01-20,20,64521.18,1,2017
2017-01-23,23,65748.62,1,2017
2017-01-24,24,65840.09,1,2017
2017-01-26,26,66190.62,1,2017
2017-01-27,27,66033.98,1,2017
2017-01-30,30,64301.73,1,2017
2017-01-31,31,64670.78,1,2017
2017-02-02,2,64578.21,2,2017
2017-02-03,3,64953.93,2,2017
2017-02-06,6,63992.93,2,2017
2017-02-07,7,64198.89,2,2017
2017-02-08,8,64835.4,2,2017
2017-02-09,9,64964.88,2,2017
2017-02-10,10,66124.52,2,2017
2017-02-13,13,66967.64,2,2017
2017-02-14,14,66712.88,2,2017
2017-02-15,15,67975.58,2,2017
2017-02-16,16,67814.24,2,2017
2017-02-17,17,67748.41,2,2017
2017-02-20,20,68532.85,2,2017
2017-02-21,21,69052.02,2,2017
2017-02-22,22,68589.54,2,2017
2017-02-23,23,67461.39,2,2017
2017-02-24,24,66662.1,2,2017
2017-03-02,2,65854.93,3,2017
2017-03-03,3,66785.53,3,2017
2017-03-06,6,66341.36,3,2017
2017-03-07,7,65742.32,3,2017
2017-03-08,8,64718.01,3,2017
2017-03-09,9,64585.23,3,2017
2017-03-10,10,64675.46,3,2017
2017-03-13,13,65534.3,3,2017
2017-03-14,14,64699.46,3,2017
2017-03-15,15,66234.87,3,2017
2017-03-16,16,65782.85,3,2017
2017-03-17,17,64209.93,3,2017
2017-03-20,20,64884.26,3,2017
2017-03-21,21,62980.37,3,2017
2017-03-22,22,63521.33,3,2017
2017-03-23,23,63530.78,3,2017
2017-03-24,24,63853.77,3,2017
2017-03-27,27,64308.38,3,2017
2017-03-28,28,64640.45,3,2017
2017-03-29,29,65528.28,3,2017
2017-03-30,30,65265.98,3,2017
2017-03-31,31,64984.06,3,2017
2017-04-03,3,65211.47,4,2017
2017-04-04,4,65768.91,4,2017
2017-04-05,5,64774.76,4,2017
2017-04-06,6,64222.72,4,2017
2017-04-07,7,64593.1,4,2017
2017-04-10,10,64649.81,4,2017
2017-04-11,11,64359.79,4,2017
2017-04-12,12,63891.67,4,2017
2017-04-13,13,62826.28,4,2017
2017-04-17,17,64334.92,4,2017
2017-04-18,18,64158.84,4,2017
2017-04-19,19,63406.97,4,2017
2017-04-20,20,63760.62,4,2017
2017-04-24,24,64389.01,4,2017
2017-04-25,25,65148.34,4,2017
2017-04-26,26,64861.92,4,2017
2017-04-27,27,64676.55,4,2017
2017-04-28,28,65403.24,4,2017
2017-05-02,2,66721.74,5,2017
2017-05-03,3,66093.78,5,2017
2017-05-04,4,64862.6,5,2017
2017-05-05,5,65709.73,5,2017
2017-05-08,8,65526.04,5,2017
2017-05-09,9,66277.67,5,2017
2017-05-10,10,67349.72,5,2017
2017-05-11,11,67537.61,5,2017
2017-05-12,12,68221.94,5,2017
2017-05-15,15,68474.18,5,2017
2017-05-16,16,68684.49,5,2017
2017-05-17,17,67540.25,5,2017
2017-05-18,18,61597.05,5,2017
2017-05-19,19,62639.3,5,2017
2017-05-22,22,61673.49,5,2017
2017-05-23,23,62662.48,5,2017
2017-05-24,24,63257.35,5,2017
2017-05-25,25,63226.78,5,2017
2017-05-26,26,64085.41,5,2017
2017-05-29,29,63760.94,5,2017
2017-05-30,30,63962.26,5,2017
2017-05-31,31,62711.47,5,2017
2017-06-02,2,62510.69,6,2017
2017-06-05,5,62450.45,6,2017
2017-06-06,6,62954.69,6,2017
2017-06-07,7,63170.73,6,2017
2017-06-08,8,62755.57,6,2017
2017-06-09,9,62210.55,6,2017
2017-06-12,12,61700.23,6,2017
2017-06-13,13,61828.99,6,2017
2017-06-14,14,61922.92,6,2017
2017-06-16,16,61626.41,6,2017
2017-06-19,19,62014.03,6,2017
2017-06-20,20,60766.15,6,2017
2017-06-21,21,60761.74,6,2017
2017-06-22,22,61272.21,6,2017
2017-06-23,23,61087.13,6,2017
2017-06-26,26,62188.08,6,2017
2017-06-27,27,61675.46,6,2017
2017-06-28,28,62017.97,6,2017
2017-06-29,29,62238.95,6,2017
2017-06-30,30,62899.97,6,2017
2017-07-03,3,63279.58,7,2017
2017-07-04,4,63231.59,7,2017
2017-07-05,5,63154.17,7,2017
2017-07-06,6,62470.33,7,2017
2017-07-07,7,62322.4,7,2017
2017-07-10,10,63025.46,7,2017
2017-07-11,11,63832.15,7,2017
2017-07-12,12,64835.55,7,2017
2017-07-13,13,65178.34,7,2017
2017-07-14,14,65436.17,7,2017
2017-07-17,17,65212.31,7,2017
2017-07-18,18,65337.66,7,2017
2017-07-19,19,65179.92,7,2017
2017-07-20,20,64938.01,7,2017
2017-07-21,21,64684.18,7,2017
2017-07-24,24,65099.55,7,2017
2017-07-25,25,65667.62,7,2017
2017-07-26,26,65010.57,7,2017
2017-07-27,27,65277.38,7,2017
2017-07-28,28,65497.12,7,2017
2017-07-31,31,65920.36,7,2017
2017-08-02,2,67135.99,8,2017
2017-08-03,3,66777.13,8,2017
2017-08-04,4,66897.98,8,2017
2017-08-07,7,67939.65,8,2017
2017-08-08,8,67898.93,8,2017
2017-08-09,9,67671.06,8,2017
2017-08-10,10,66992.08,8,2017
2017-08-11,11,67358.58,8,2017
2017-08-14,14,68284.66,8,2017
2017-08-15,15,68355.12,8,2017
2017-08-16,16,68594.29,8,2017
2017-08-17,17,67976.79,8,2017
2017-08-18,18,68714.65,8,2017
2017-08-21,21,68634.64,8,2017
2017-08-22,22,70011.25,8,2017
2017-08-23,23,70477.63,8,2017
2017-08-24,24,71132.79,8,2017
2017-08-25,25,71073.65,8,2017
2017-08-28,28,71016.59,8,2017
2017-08-29,29,71329.85,8,2017
2017-08-30,30,70886.25,8,2017
2017-08-31,31,70835.05,8,2017
2017-09-04,4,72128.83,9,2017
2017-09-05,5,72150.87,9,2017
2017-09-06,6,73412.41,9,2017
2017-09-08,8,73078.85,9,2017
2017-09-11,11,74319.21,9,2017
2017-09-12,12,74538.55,9,2017
2017-09-13,13,74787.56,9,2017
2017-09-14,14,74656.68,9,2017
2017-09-15,15,75756.51,9,2017
2017-09-18,18,75990.4,9,2017
2017-09-19,19,75974.18,9,2017
2017-09-20,20,76004.15,9,2017
2017-09-21,21,75604.34,9,2017
2017-09-22,22,75389.75,9,2017
2017-09-25,25,74443.47,9,2017
2017-09-26,26,74318.72,9,2017
2017-09-27,27,73796.71,9,2017
2017-09-28,28,73567.24,9,2017
2017-09-29,29,74293.5,9,2017
2017-10-02,2,74359.82,10,2017
2017-10-03,3,76762.91,10,2017
2017-10-04,4,76591.44,10,2017
2017-10-05,5,76617.52,10,2017
2017-10-06,6,76054.71,10,2017
2017-10-09,9,75726.8,10,2017
2017-10-10,10,76897.2,10,2017
2017-10-11,11,76659.8,10,2017
2017-10-13,13,76989.78,10,2017
2017-10-16,16,76891.83,10,2017
2017-10-17,17,76201.25,10,2017
2017-10-18,18,76591.09,10,2017
2017-10-19,19,76283.16,10,2017
2017-10-20,20,76390.51,10,2017
2017-10-23,23,75413.13,10,2017
2017-10-24,24,76350.19,10,2017
2017-10-25,25,76671.13,10,2017
2017-10-26,26,75896.35,10,2017
2017-10-27,27,75975.71,10,2017
2017-10-30,30,74800.33,10,2017
2017-10-31,31,74308.49,10,2017
2017-11-03,3,73915.42,11,2017
2017-11-06,6,74310.79,11,2017
2017-11-07,7,72414.87,11,2017
2017-11-08,8,74363.13,11,2017
2017-11-09,9,72930.69,11,2017
2017-11-10,10,72165.63,11,2017
2017-11-13,13,72475.17,11,2017
2017-11-14,14,70826.59,11,2017
2017-11-16,16,72511.79,11,2017
2017-11-17,17,73437.28,11,2017
2017-11-21,21,74594.61,11,2017
2017-11-22,22,74518.79,11,2017
2017-11-23,23,74486.58,11,2017
2017-11-24,24,74157.37,11,2017
2017-11-27,27,74058.92,11,2017
2017-11-28,28,74139.72,11,2017
2017-11-29,29,72700.45,11,2017
2017-11-30,30,71970.99,11,2017
2017-12-04,4,73090.17,12,2017
2017-12-05,5,72546.17,12,2017
2017-12-06,6,73268.35,12,2017
2017-12-07,7,72487.46,12,2017
2017-12-08,8,72731.84,12,2017
2017-12-11,11,72800.04,12,2017
2017-12-12,12,73813.53,12,2017
2017-12-13,13,72914.33,12,2017
2017-12-14,14,72428.93,12,2017
2017-12-15,15,72607.7,12,2017
2017-12-18,18,73115.45,12,2017
2017-12-19,19,72680.37,12,2017
2017-12-20,20,73367.03,12,2017
2017-12-21,21,75133.43,12,2017
2017-12-22,22,75186.53,12,2017
2017-12-26,26,75707.73,12,2017
2017-12-27,27,76072.54,12,2017
2017-12-28,28,76402.08,12,2017
2018-01-02,2,77891.04,1,2018
2018-01-03,3,77995.16,1,2018
2018-01-04,4,78647.42,1,2018
2018-01-05,5,79071.47,1,2018
2018-01-08,8,79378.54,1,2018
2018-01-09,9,78863.54,1,2018
2018-01-10,10,78200.57,1,2018
2018-01-11,11,79365.44,1,2018
2018-01-12,12,79349.12,1,2018
2018-01-15,15,79752.37,1,2018
2018-01-16,16,79831.76,1,2018
2018-01-17,17,81189.16,1,2018
2018-01-18,18,80962.65,1,2018
2018-01-19,19,81219.5,1,2018
2018-01-22,22,81675.42,1,2018
2018-01-23,23,80678.35,1,2018
2018-01-24,24,83680.0,1,2018
2018-01-26,26,85530.84,1,2018
2018-01-29,29,84698.01,1,2018
2018-01-30,30,84482.46,1,2018
2018-01-31,31,84912.7,1,2018
2018-02-02,2,84041.34,2,2018
2018-02-05,5,81861.09,2,2018
2018-02-06,6,83894.04,2,2018
2018-02-07,7,82766.73,2,2018
2018-02-08,8,81532.53,2,2018
2018-02-09,9,80898.7,2,2018
2018-02-14,14,83542.84,2,2018
2018-02-15,15,84290.57,2,2018
2018-02-16,16,84524.58,2,2018
2018-02-19,19,84792.71,2,2018
2018-02-20,20,85803.96,2,2018
2018-02-21,21,86051.82,2,2018
2018-02-22,22,86686.45,2,2018
2018-02-25,25,87293.24,2,2018
2018-02-26,26,87652.64,2,2018
2018-02-27,27,86935.44,2,2018
2018-02-28,28,85353.6,2,2018
2018-03-02,2,85761.34,3,2018
2018-03-05,5,86022.83,3,2018
2018-03-06,6,85653.02,3,2018
2018-03-07,7,85483.55,3,2018
2018-03-08,8,84984.61,3,2018
2018-03-09,9,86371.41,3,2018
2018-03-12,12,86900.43,3,2018
2018-03-13,13,86383.85,3,2018
2018-03-14,14,86050.96,3,2018
2018-03-15,15,84928.2,3,2018
2018-03-16,16,84886.49,3,2018
2018-03-19,19,83913.06,3,2018
2018-03-20,20,84163.8,3,2018
2018-03-21,21,84976.59,3,2018
2018-03-22,22,84767.88,3,2018
2018-03-23,23,84377.19,3,2018
2018-03-26,26,85087.86,3,2018
2018-03-27,27,83808.06,3,2018
2018-03-28,28,83874.14,3,2018
2018-03-29,29,85365.56,3,2018
2018-04-02,2,84666.44,4,2018
2018-04-03,3,84623.46,4,2018
2018-04-04,4,84359.69,4,2018
2018-04-05,5,85209.66,4,2018
2018-04-06,6,84820.42,4,2018
2018-04-09,9,83307.23,4,2018
2018-04-10,10,84510.36,4,2018
2018-04-11,11,85245.59,4,2018
2018-04-12,12,85443.53,4,2018
2018-04-13,13,84334.41,4,2018
2018-04-16,16,82861.58,4,2018
2018-04-17,17,84086.13,4,2018
2018-04-18,18,85776.46,4,2018
2018-04-19,19,85824.26,4,2018
2018-04-20,20,85550.09,4,2018
2018-04-23,23,85602.5,4,2018
2018-04-24,24,85469.08,4,2018
2018-04-25,25,85044.39,4,2018
2018-04-26,26,86383.2,4,2018
2018-04-27,27,86444.66,4,2018
2018-04-30,30,86115.5,4,2018
2018-05-02,2,84547.09,5,2018
2018-05-03,3,83288.14,5,2018
2018-05-04,4,83118.03,5,2018
2018-05-05,5,82714.43,5,2018
2018-05-08,8,82956.05,5,2018
2018-05-09,9,84265.49,5,2018
2018-05-10,10,85861.2,5,2018
2018-05-11,11,85220.24,5,2018
2018-05-14,14,85232.18,5,2018
2018-05-15,15,85130.42,5,2018
2018-05-16,16,86536.97,5,2018
2018-05-17,17,83621.95,5,2018
2018-05-18,18,83081.88,5,2018
2018-05-21,21,81815.32,5,2018
2018-05-22,22,82738.88,5,2018
2018-05-23,23,80867.29,5,2018
2018-05-24,24,80122.31,5,2018
2018-05-25,25,78897.66,5,2018
2018-05-28,28,75355.84,5,2018
2018-05-29,29,76071.97,5,2018
2018-05-30,30,76753.61,5,2018
2018-06-04,4,78596.06,6,2018
2018-06-05,5,76641.72,6,2018
2018-06-06,6,76117.22,6,2018
2018-06-07,7,73851.46,6,2018
2018-06-08,8,72942.07,6,2018
2018-06-11,11,72307.77,6,2018
2018-06-12,12,72754.13,6,2018
2018-06-13,13,72122.14,6,2018
2018-06-14,14,71421.19,6,2018
2018-06-15,15,70757.73,6,2018
2018-06-18,18,69814.74,6,2018
2018-06-19,19,71394.34,6,2018
2018-06-20,20,72123.41,6,2018
2018-06-21,21,70074.9,6,2018
2018-06-22,22,70640.65,6,2018
2018-06-25,25,70952.97,6,2018
2018-06-26,26,71404.59,6,2018
2018-06-27,27,70609.01,6,2018
2018-06-28,28,71766.53,6,2018
2018-06-29,29,72762.52,6,2018
2018-07-02,2,72839.74,7,2018
2018-07-03,3,73667.76,7,2018
2018-07-04,4,74743.12,7,2018
2018-07-05,5,74553.06,7,2018
2018-07-06,6,75010.39,7,2018
2018-07-10,10,74862.38,7,2018
2018-07-11,11,74398.55,7,2018
2018-07-12,12,75856.23,7,2018
2018-07-13,13,76594.36,7,2018
2018-07-16,16,76652.59,7,2018
2018-07-17,17,78130.3,7,2018
2018-07-18,18,77362.64,7,2018
2018-07-19,19,77486.84,7,2018
2018-07-20,20,78571.29,7,2018
2018-07-23,23,77996.12,7,2018
2018-07-24,24,79154.99,7,2018
2018-07-25,25,80218.05,7,2018
2018-07-26,26,79405.34,7,2018
2018-07-27,27,79866.11,7,2018
2018-07-30,30,80275.6,7,2018
2018-07-31,31,79220.44,7,2018
2018-08-02,2,79636.69,8,2018
2018-08-03,3,81434.98,8,2018
2018-08-06,6,81050.76,8,2018
2018-08-07,7,80346.53,8,2018
2018-08-08,8,79151.7,8,2018
2018-08-09,9,78767.99,8,2018
2018-08-10,10,76514.36,8,2018
2018-08-13,13,77496.46,8,2018
2018-08-14,14,78602.12,8,2018
2018-08-15,15,77077.5,8,2018
2018-08-16,16,76818.72,8,2018
2018-08-17,17,76028.51,8,2018
2018-08-20,20,76327.89,8,2018
2018-08-21,21,75180.4,8,2018
2018-08-22,22,76902.31,8,2018
2018-08-23,23,75633.77,8,2018
2018-08-24,24,76262.24,8,2018
2018-08-27,27,77929.69,8,2018
2018-08-28,28,77473.18,8,2018
2018-08-29,29,78388.84,8,2018
2018-08-30,30,76404.1,8,2018
2018-08-31,31,76677.53,8,2018
2018-09-03,3,76192.74,9,2018
2018-09-04,4,74711.8,9,2018
2018-09-05,5,75092.27,9,2018
2018-09-06,6,76416.02,9,2018
2018-09-10,10,76436.36,9,2018
2018-09-11,11,74656.51,9,2018
2018-09-12,12,75124.81,9,2018
2018-09-13,13,74686.68,9,2018
2018-09-14,14,75429.1,9,2018
2018-09-17,17,76788.86,9,2018
2018-09-18,18,78313.97,9,2018
2018-09-19,19,78168.66,9,2018
2018-09-20,20,78116.02,9,2018
2018-09-21,21,79444.29,9,2018
2018-09-24,24,77984.19,9,2018
2018-09-25,25,78630.15,9,2018
2018-09-26,26,78656.16,9,2018
2018-09-27,27,80000.09,9,2018
2018-09-28,28,79342.43,9,2018
2018-10-02,2,81612.28,10,2018
2018-10-03,3,83273.4,10,2018
2018-10-04,4,82952.81,10,2018
2018-10-05,5,82321.52,10,2018
2018-10-08,8,86083.92,10,2018
2018-10-09,9,86087.55,10,2018
2018-10-10,10,83679.12,10,2018
